"id","s","birthDate","deathDate"
17106589,"http://dbpedia.org/resource/Fred_Hunt_(musician)",1923-09-21,1986-04-25
18800869,"http://dbpedia.org/resource/Fred_J._Barnes",1873-01-08,1917-12-30
46892911,"http://dbpedia.org/resource/Fred_K._Huffer",1879-01-01,1943-08-23
15133681,"http://dbpedia.org/resource/Fred_Karlin",1936-06-16,2004-03-26
31749848,"http://dbpedia.org/resource/Fred_Lowery",1909-11-02,1984-12-11
34050134,"http://dbpedia.org/resource/Fred_Milano",1939-08-26,2012-01-01
24301380,"http://dbpedia.org/resource/Fred_Mills_(musician)",1935-03-15,2009-09-07
1530914,"http://dbpedia.org/resource/Fred_Neil",1936-03-16,2001-07-07
53664721,"http://dbpedia.org/resource/Fred_Nøddelund",1947-04-01,2016-08-18
26468813,"http://dbpedia.org/resource/Fred_Panopio",1939-02-02,2010-04-22
7825452,"http://dbpedia.org/resource/Fred_Pratt_Green",1903-09-02,2000-10-22
41981554,"http://dbpedia.org/resource/Fred_Rauch",1909-09-28,1997-06-01
2060368,"http://dbpedia.org/resource/Fred_Rich",1898-01-31,1956-09-08
1607052,"http://dbpedia.org/resource/Fred_Rose_(songwriter)",1897-08-24,1954-12-01
47912577,"http://dbpedia.org/resource/Fred_Sledge_Smith",1933-05-18,2005-07-29
5196951,"http://dbpedia.org/resource/Fred_Steiner",1923-02-24,2011-06-23
17457246,"http://dbpedia.org/resource/Fred_Van_Eps",1878-12-30,1960-11-22
159028,"http://dbpedia.org/resource/Fred_Wedlock",1942-05-23,2010-03-04
8059505,"http://dbpedia.org/resource/Fred_Åkerström",1937-01-27,1985-08-09
50531896,"http://dbpedia.org/resource/Freddie_'Fingers'_Lee",1937-11-24,2014-01-13
43980974,"http://dbpedia.org/resource/Freddie_Brown_(musician)",1940-12-04,2002-04-30
5218806,"http://dbpedia.org/resource/Freddie_Garrity",1936-11-14,2006-05-19
34578410,"http://dbpedia.org/resource/Freddie_Gorman",1939-04-11,2006-06-13
3689332,"http://dbpedia.org/resource/Freddie_Green",1911-03-31,1987-03-01
9431588,"http://dbpedia.org/resource/Freddie_Gruber",1927-05-27,2011-10-11
690461,"http://dbpedia.org/resource/Freddie_Hart",1926-12-21,2018-10-27
261630,"http://dbpedia.org/resource/Freddie_Hubbard",1938-04-07,2008-12-29
194548,"http://dbpedia.org/resource/Freddie_Keppard",1890-02-27,1933-07-15
1316021,"http://dbpedia.org/resource/Freddie_King",1934-09-03,1976-12-28
42068,"http://dbpedia.org/resource/Freddie_Mercury",1946-09-05,1991-11-24
1502815,"http://dbpedia.org/resource/Freddie_Perren",1943-05-15,2004-12-16
730104,"http://dbpedia.org/resource/Freddie_Redd",1928-05-29,2021-03-17
1072569,"http://dbpedia.org/resource/Freddie_Scott",1933-04-24,2007-06-04
268149,"http://dbpedia.org/resource/Freddie_Slack",1910-08-07,1965-08-10
33976676,"http://dbpedia.org/resource/Freddie_Spruell",1893-12-28,1956-06-19
8902097,"http://dbpedia.org/resource/Freddie_Waits",1940-04-27,1989-11-18
8702889,"http://dbpedia.org/resource/Freddy_Cole",1931-10-15,2020-06-27
1146259,"http://dbpedia.org/resource/Freddy_Fender",1937-06-04,2006-10-14
2052962,"http://dbpedia.org/resource/Freddy_Martin",1906-12-09,1983-09-30
58278761,"http://dbpedia.org/resource/Freddy_Nagel",1908-02-25,1999-06-06
16715704,"http://dbpedia.org/resource/Freddy_Randall",1921-05-06,1999-05-18
6490162,"http://dbpedia.org/resource/Fredell_Lack",1922-02-19,2017-08-20
1256967,"http://dbpedia.org/resource/Frederick_Fennell",1914-07-02,2004-12-07
1336181,"http://dbpedia.org/resource/Frederick_Hemke",1935-07-11,2019-04-17
63374492,"http://dbpedia.org/resource/Frederick_J._Bacon",1871-01-17,1948-11-18
34326409,"http://dbpedia.org/resource/Frederick_J._Loudin",1836-01-01,1904-11-03
5741076,"http://dbpedia.org/resource/Frederick_Noad",1929-08-08,2001-09-13
988535,"http://dbpedia.org/resource/Frederick_Septimus_Kelly",1881-05-29,1916-11-13
12034045,"http://dbpedia.org/resource/Frederick_Thurston",1901-09-21,1953-12-12
56856376,"http://dbpedia.org/resource/Frederick_W._Hager",1874-12-31,1958-03-03
23523997,"http://dbpedia.org/resource/Fredrik_Friis",1923-04-02,2008-03-15
44351138,"http://dbpedia.org/resource/Fredrik_Norén",1941-04-21,2016-05-13
17062879,"http://dbpedia.org/resource/Fredrika_Stenhammar",1836-09-19,1880-10-07
5212866,"http://dbpedia.org/resource/Fredy_Reyna",1917-04-03,2001-03-26
1578579,"http://dbpedia.org/resource/Fred_Cash",1940-10-08,
4197328,"http://dbpedia.org/resource/Fred_Tackett",1945-08-30,
1317523,"http://dbpedia.org/resource/Fred_Turner_(musician)",1943-10-16,
23440506,"http://dbpedia.org/resource/Fred_Van_Hove",1937-02-19,
774309,"http://dbpedia.org/resource/Fred_Waring",1900-06-09,
730154,"http://dbpedia.org/resource/Fred_Wesley",1943-07-04,
228091,"http://dbpedia.org/resource/Freda_Payne",1942-09-19,
17172067,"http://dbpedia.org/resource/Freddi_Poole",1946-09-12,
16354969,"http://dbpedia.org/resource/Freddie_Jenkins",1906-10-10,
33423452,"http://dbpedia.org/resource/Freddie_Roulette",1939-05-03,
1135523,"http://dbpedia.org/resource/Freddy_Cannon",1940-12-04,
5355570,"http://dbpedia.org/resource/Freddy_Quinn",1931-09-27,
14747637,"http://dbpedia.org/resource/Freddy_Weller",1947-09-09,
18586466,"http://dbpedia.org/resource/Frederick_Knight_(singer)",1944-08-15,
3739691,"http://dbpedia.org/resource/Frederik_(singer)",1945-02-02,
1883314,"http://dbpedia.org/resource/Frida_Boccara",1940-10-29,1996-08-01
312443,"http://dbpedia.org/resource/Fritz_Kreisler",1875-02-02,1962-01-29
3387916,"http://dbpedia.org/resource/Fritz_Richmond",1939-07-10,2005-11-20
25324536,"http://dbpedia.org/resource/Fritz_Weiss",1919-09-28,1944-09-28
1338744,"http://dbpedia.org/resource/Frode_Thingnæs",1940-03-20,2012-11-15
10332685,"http://dbpedia.org/resource/Frédéric_Devreese",1929-06-02,2020-09-28
27197758,"http://dbpedia.org/resource/Fuat_Mansurov",1928-01-10,2010-06-12
5290317,"http://dbpedia.org/resource/Fulgencio_Aquino",1915-01-01,1994-07-21
9302888,"http://dbpedia.org/resource/Fumio_Hayasaka",1914-08-19,1955-10-15
4859932,"http://dbpedia.org/resource/Gerry_Boulet",1946-03-01,1990-07-18
640276,"http://dbpedia.org/resource/Gerry_Goffin",1939-02-11,2014-06-19
39091041,"http://dbpedia.org/resource/Gerry_Lockran",1942-07-19,1987-11-17
922045,"http://dbpedia.org/resource/Gerry_Marsden",1942-09-24,2021-01-03
307943,"http://dbpedia.org/resource/Gerry_Mulligan",1927-04-06,1996-01-20
1068160,"http://dbpedia.org/resource/Gerry_Rafferty",1947-04-16,2011-01-04
8443394,"http://dbpedia.org/resource/Gerry_Teifer",1922-05-28,2004-09-20
2296645,"http://dbpedia.org/resource/Gershon_Kingsley",1922-10-28,2019-12-10
23969434,"http://dbpedia.org/resource/Gert_Potgieter_(tenor)",1929-11-14,1977-07-02
5517467,"http://dbpedia.org/resource/Gertie_Gitana",1887-12-27,1957-01-05
13519086,"http://dbpedia.org/resource/Getatchew_Mekurya",1935-03-14,2016-04-04
4097112,"http://dbpedia.org/resource/Ghader_Abdollahzadeh",1925-10-23,2009-05-21
223955,"http://dbpedia.org/resource/Ghantasala_(singer)",1922-12-04,1974-02-11
1261779,"http://dbpedia.org/resource/Gholam-Hossein_Banan",1911-05-05,1986-02-27
34355040,"http://dbpedia.org/resource/Ghulam_Mustafa_Khan_(singer)",1931-03-03,2021-01-17
12710196,"http://dbpedia.org/resource/Ghulam_Sadiq_Khan",1939-08-22,2016-05-15
5945201,"http://dbpedia.org/resource/Gia_Maione",1941-05-20,2013-09-23
42507739,"http://dbpedia.org/resource/Giampaolo_Coral",1944-01-22,2011-02-17
36606249,"http://dbpedia.org/resource/Giancarlo_Bigazzi",1940-09-05,2012-01-19
7158518,"http://dbpedia.org/resource/Giani_Gurdit_Singh",1923-02-24,2007-01-17
36646054,"http://dbpedia.org/resource/Gianni_Ferrio",1924-11-16,2013-10-21
38032567,"http://dbpedia.org/resource/Gianni_Mocchetti",1947-05-12,2013-01-28
5916338,"http://dbpedia.org/resource/Giannis_Poulopoulos",1941-06-27,2020-08-23
41742819,"http://dbpedia.org/resource/Giannis_Spanos",1934-07-26,2019-10-31
25731026,"http://dbpedia.org/resource/Gib_Guilbeau",1937-09-26,2016-04-12
5614256,"http://dbpedia.org/resource/Gică_Petrescu",1915-04-02,2006-06-18
53448603,"http://dbpedia.org/resource/Gido_Kokars",1921-08-16,2017-03-09
2225092,"http://dbpedia.org/resource/Gigi_Gryce",1925-11-28,1983-03-14
374713,"http://dbpedia.org/resource/Gil_Evans",1912-05-13,1988-03-20
1938174,"http://dbpedia.org/resource/Gil_Mellé",1931-12-31,2004-10-28
31502867,"http://dbpedia.org/resource/Gil_Robbins",1931-04-03,2011-04-05
30657029,"http://dbpedia.org/resource/Gil_Turner",1933-05-06,1974-09-23
392949,"http://dbpedia.org/resource/Gilbert_Bécaud",1927-10-24,2001-12-18
2755844,"http://dbpedia.org/resource/Gilbert_Price",1942-09-10,1991-01-02
1589420,"http://dbpedia.org/resource/Gilberto_Monroig",1930-07-02,1996-05-03
16275655,"http://dbpedia.org/resource/Gildo_Mahones",1929-06-02,2018-04-27
6595100,"http://dbpedia.org/resource/Gilli_Smyth",1933-06-01,2016-08-22
856781,"http://dbpedia.org/resource/Ginette_Neveu",1919-08-11,1949-10-28
163268,"http://dbpedia.org/resource/Ginger_Baker",1939-08-19,2019-10-06
9582849,"http://dbpedia.org/resource/Ginny_Simms",1913-05-25,1994-04-04
48688652,"http://dbpedia.org/resource/Gino_D'Auri",1937-12-03,2007-01-26
10668426,"http://dbpedia.org/resource/Freebo",1944-03-05,
45717392,"http://dbpedia.org/resource/Friday_Brown",1947-02-18,
1694170,"http://dbpedia.org/resource/Gerry_Conway_(musician)",1947-09-11,
15011287,"http://dbpedia.org/resource/Gerry_Granahan",1932-04-20,
5566963,"http://dbpedia.org/resource/Gerry_Weil",1939-08-11,
12248,"http://dbpedia.org/resource/Gheorghe_Zamfir",1941-04-06,
1110739,"http://dbpedia.org/resource/Ghulam_Ali_(singer)",1940-12-05,
14440052,"http://dbpedia.org/resource/Gian_Franco_Reverberi",1934-12-12,
64879583,"http://dbpedia.org/resource/Gian_Luca_Tocchi",1901-01-10,
50497353,"http://dbpedia.org/resource/Gianni_Bedori",1930-11-25,
39329032,"http://dbpedia.org/resource/Gianni_Bella",1947-03-14,
25173592,"http://dbpedia.org/resource/Gianni_Mascolo",1940-11-03,
46741223,"http://dbpedia.org/resource/Gianni_Mazza",1944-10-05,
3990306,"http://dbpedia.org/resource/Gianni_Morandi",1944-12-11,
32587049,"http://dbpedia.org/resource/Gianni_Pettenati",1945-10-29,
408458,"http://dbpedia.org/resource/Gidon_Kremer",1947-02-27,
1614816,"http://dbpedia.org/resource/Gigliola_Cinquetti",1947-12-20,
39771085,"http://dbpedia.org/resource/Gil_Peterson",1936-02-28,
1057310,"http://dbpedia.org/resource/Gilbert_O'Sullivan",1946-12-01,
177293,"http://dbpedia.org/resource/Gilberto_Gil",1942-06-26,
474229,"http://dbpedia.org/resource/Gilles_Vigneault",1928-10-27,
2659746,"http://dbpedia.org/resource/Ginette_Reno",1946-04-28,
5131280,"http://dbpedia.org/resource/Ginger_Smock",1920-06-04,
43771142,"http://dbpedia.org/resource/Ginny_Arnell",1942-11-02,
46509572,"http://dbpedia.org/resource/Gino_Latilla",1924-11-07,2011-09-11
16914292,"http://dbpedia.org/resource/Gino_Marinuzzi",1882-03-24,1945-09-17
31598485,"http://dbpedia.org/resource/Gino_Santercole",1940-11-21,2018-06-08
46509635,"http://dbpedia.org/resource/Giorgio_Consolini",1920-08-28,2012-04-28
1151963,"http://dbpedia.org/resource/Giorgio_Gaber",1939-01-25,2003-01-01
6777193,"http://dbpedia.org/resource/Giorgio_Gaslini",1929-10-22,2014-07-29
11816600,"http://dbpedia.org/resource/Giorgio_Gomelsky",1934-02-28,2016-01-13
3188111,"http://dbpedia.org/resource/Giorgio_Tozzi",1923-01-08,2011-05-30
28752825,"http://dbpedia.org/resource/Giorgos_Lafkas",1919-08-09,1972-03-04
12416902,"http://dbpedia.org/resource/Giorgos_Papasideris",1902-09-14,1977-10-08
12379565,"http://dbpedia.org/resource/Giorgos_Zampetas",1925-01-25,1992-03-10
57641368,"http://dbpedia.org/resource/Giovanni_Vailati_(musician)",1815-04-13,1890-11-25
7147649,"http://dbpedia.org/resource/Girish_Chandra_Ghosh",1844-02-28,1912-02-08
314003,"http://dbpedia.org/resource/Gisele_MacKenzie",1927-01-10,2003-09-05
8898393,"http://dbpedia.org/resource/Giti_Pashaei",1940-06-13,1995-05-07
1238602,"http://dbpedia.org/resource/Giuseppe_Campari",1892-06-08,1933-09-10
5720238,"http://dbpedia.org/resource/Giuseppi_Logan",1935-05-22,2020-04-17
796745,"http://dbpedia.org/resource/Giya_Kancheli",1935-08-10,2019-10-02
23407793,"http://dbpedia.org/resource/Gladstone_Anderson",1934-06-18,2015-12-03
3115883,"http://dbpedia.org/resource/Gladys_Bentley",1907-08-12,1960-01-18
45365418,"http://dbpedia.org/resource/Gladys_Gale",1891-01-15,1948-10-04
2553915,"http://dbpedia.org/resource/Gladys_Horton",1945-05-30,2011-01-26
1063143,"http://dbpedia.org/resource/Gladys_Moncrieff",1892-04-13,1976-02-08
65973758,"http://dbpedia.org/resource/Gladys_Moreno",1933-11-28,2005-02-03
9624017,"http://dbpedia.org/resource/Glen_Adams",1945-11-27,2010-12-17
1100238,"http://dbpedia.org/resource/Glen_Buxton",1947-11-10,1997-10-19
171038,"http://dbpedia.org/resource/Glen_Campbell",1936-04-22,2017-08-08
1774624,"http://dbpedia.org/resource/Glen_Gray",1900-06-07,1963-08-23
4578074,"http://dbpedia.org/resource/Glen_Sherley",1936-03-09,1978-05-11
29169718,"http://dbpedia.org/resource/Glenmor",1931-06-25,1996-06-18
10687628,"http://dbpedia.org/resource/Glenn_Barber",1935-02-02,2008-03-28
8639886,"http://dbpedia.org/resource/Glenn_Cornick",1947-04-23,2014-08-28
65444,"http://dbpedia.org/resource/Glenn_Gould",1932-09-25,1982-10-04
1231694,"http://dbpedia.org/resource/Glenn_Schwartz",1940-03-20,2018-11-02
20479913,"http://dbpedia.org/resource/Glenn_Stetson",1940-11-12,2003-08-22
4742969,"http://dbpedia.org/resource/Glenn_Sutton",1937-09-28,2007-04-17
2438388,"http://dbpedia.org/resource/Glenn_Yarbrough",1930-01-12,2016-08-11
49591668,"http://dbpedia.org/resource/Gloria_Ann_Taylor",1944-09-13,2017-12-08
3330739,"http://dbpedia.org/resource/Gloria_Lasso",1922-10-25,2005-12-04
3837467,"http://dbpedia.org/resource/Gloria_Lynne",1929-11-23,2013-10-15
57384338,"http://dbpedia.org/resource/Gloria_Whitney",1911-02-11,1974-06-01
13146497,"http://dbpedia.org/resource/Gloria_Williams",1942-08-01,2000-07-05
35189811,"http://dbpedia.org/resource/Gloria_Wood",1923-09-08,1995-03-04
48726533,"http://dbpedia.org/resource/Gino_Filippini",1900-05-07,
3972613,"http://dbpedia.org/resource/Gino_Paoli",1934-09-23,
40706984,"http://dbpedia.org/resource/Gino_Parks",1933-06-26,
49057595,"http://dbpedia.org/resource/Gino_Redi",1908-11-26,
189285,"http://dbpedia.org/resource/Giorgio_Moroder",1940-04-26,
4230193,"http://dbpedia.org/resource/Giorgos_Katsaros",1934-03-07,
52198342,"http://dbpedia.org/resource/Giota_Lydia",1934-02-24,
49141132,"http://dbpedia.org/resource/Giovanna_(singer)",1945-03-10,
23603332,"http://dbpedia.org/resource/Giovanna_Marini",1937-01-19,
17765300,"http://dbpedia.org/resource/Gitte_Hænning",1946-06-29,
45235854,"http://dbpedia.org/resource/Giuseppina_Brambilla",1819-05-09,
20144954,"http://dbpedia.org/resource/Givi_Gachechiladze",1938-11-05,
165909,"http://dbpedia.org/resource/Gladys_Knight",1944-05-28,
100641,"http://dbpedia.org/resource/Glen_Hardin",1939-04-18,
64610,"http://dbpedia.org/resource/Glenn_Miller",1904-03-01,
11614984,"http://dbpedia.org/resource/Glenn_Ross_Campbell",1946-04-28,
2905045,"http://dbpedia.org/resource/Glenn_Shorrock",1944-06-30,
262463,"http://dbpedia.org/resource/Glenn_Tipton",1947-10-25,
554004,"http://dbpedia.org/resource/Glenn_Turner",1947-05-26,
11167819,"http://dbpedia.org/resource/Glenn_Zottola",1947-04-28,
6285546,"http://dbpedia.org/resource/Glodean_White",1946-10-16,
3627538,"http://dbpedia.org/resource/Gloria_Gaither",1942-03-04,
12509,"http://dbpedia.org/resource/Gloria_Gaynor",1943-09-07,
248136,"http://dbpedia.org/resource/Gloria_Jones",1945-10-19,
1318528,"http://dbpedia.org/resource/Gloria_Loring",1946-12-10,
35322573,"http://dbpedia.org/resource/Gloria_Scott_(singer)",1946-02-26,
28815450,"http://dbpedia.org/resource/Gloria_Wilson_Swisher",1935-03-12,
155421,"http://dbpedia.org/resource/Glyn_Johns",1942-02-15,
49802135,"http://dbpedia.org/resource/Glyn_Tucker_Jnr",1943-07-23,
577795,"http://dbpedia.org/resource/Gogi_Grant",1924-09-20,2016-03-10
4692065,"http://dbpedia.org/resource/Goh_Soon_Tioe",1911-10-18,1982-02-27
36992137,"http://dbpedia.org/resource/Gohar_Mamajiwala",1910-11-19,1985-09-28
30874464,"http://dbpedia.org/resource/Goldy_McJohn",1945-05-02,2017-08-01
3928691,"http://dbpedia.org/resource/Gonzaguinha",1945-09-22,1991-04-29
60336709,"http://dbpedia.org/resource/Googie_René",1927-03-30,2007-11-25
32066445,"http://dbpedia.org/resource/Gopal_Krishan",1926-07-26,2004-03-05
24906877,"http://dbpedia.org/resource/Gopal_Yonzon",1943-08-26,1997-05-20
50217251,"http://dbpedia.org/resource/Gorakh_Sharma",1946-12-28,2018-01-26
1231904,"http://dbpedia.org/resource/Gordie_Tapp",1922-06-04,2016-12-18
7145119,"http://dbpedia.org/resource/Gordon_Beck",1935-09-16,2011-11-06
17637951,"http://dbpedia.org/resource/Gordon_Brisker",1937-11-06,2004-09-10
3409738,"http://dbpedia.org/resource/Gordon_Haskell",1946-04-27,2020-10-15
1356542,"http://dbpedia.org/resource/Gordon_Jacob",1895-07-05,1984-06-08
708814,"http://dbpedia.org/resource/Gordon_Jenkins",1910-05-12,1984-05-01
33525092,"http://dbpedia.org/resource/Gordon_Parsons_(singer-songwriter)",1926-12-24,1990-08-17
65056331,"http://dbpedia.org/resource/Gordon_Rowley",1921-07-31,2019-08-11
11594774,"http://dbpedia.org/resource/Gordon_Stretton",1887-06-05,1983-05-03
17493865,"http://dbpedia.org/resource/Gordon_Terry",1931-10-07,2006-04-09
21183681,"http://dbpedia.org/resource/Gordon_Whitey_Mitchell",1932-02-22,2009-01-16
12752493,"http://dbpedia.org/resource/Goree_Carter",1930-12-31,1990-12-29
9035877,"http://dbpedia.org/resource/Gorō_Yamaguchi",1933-02-26,1999-01-03
30220385,"http://dbpedia.org/resource/Gottfried_Huppertz",1887-03-11,1937-02-07
38351220,"http://dbpedia.org/resource/Gour_Khyapa",1947-08-15,2013-01-26
26329759,"http://dbpedia.org/resource/Grace_Van_Studdiford",1873-01-08,1927-01-29
3120538,"http://dbpedia.org/resource/Graciela",1915-08-23,2010-04-07
8387710,"http://dbpedia.org/resource/Graciela_Naranjo",1916-12-25,2001-04-11
2645541,"http://dbpedia.org/resource/Graciela_Rivera",1921-04-17,2011-07-17
9223162,"http://dbpedia.org/resource/Grady_Martin",1929-01-17,2001-12-03
1192462,"http://dbpedia.org/resource/Grady_Tate",1932-01-14,2017-10-08
20948916,"http://dbpedia.org/resource/Graeme_Allwright",1926-11-07,2020-02-16
4620673,"http://dbpedia.org/resource/Graeme_Bell",1914-09-07,2012-06-13
2512385,"http://dbpedia.org/resource/Graeme_MacDonald",1930-07-30,1997-09-30
3197212,"http://dbpedia.org/resource/Graham_Bond",1937-10-28,1974-05-08
7249748,"http://dbpedia.org/resource/Graham_Collier",1937-02-21,2011-09-09
2368749,"http://dbpedia.org/resource/Graham_Simpson_(musician)",1943-10-13,2012-04-17
37862065,"http://dbpedia.org/resource/Graham_Townsend",1942-06-16,1998-12-03
12991,"http://dbpedia.org/resource/Gram_Parsons",1946-11-05,1973-09-19
1802420,"http://dbpedia.org/resource/Grandpa_Jones",1913-10-20,1998-02-19
17210812,"http://dbpedia.org/resource/Grant_Clarke",1891-05-14,1931-05-16
241912,"http://dbpedia.org/resource/Grant_Green",1935-06-06,1979-01-31
42849771,"http://dbpedia.org/resource/Grant_Kitchings",1938-07-17,2005-04-05
31334935,"http://dbpedia.org/resource/Grayston_Burgess",1932-04-07,2019-03-06
63063048,"http://dbpedia.org/resource/Grazia_Volpi",1941-03-29,2020-02-07
420368,"http://dbpedia.org/resource/Hibari_Misora",1937-05-29,1989-06-24
21503799,"http://dbpedia.org/resource/Hideo_Murata",1929-01-17,2002-06-13
20023487,"http://dbpedia.org/resource/Hikaru_Hayashi",1931-10-22,2012-01-05
28924055,"http://dbpedia.org/resource/Hildegard_Laurich",1941-01-15,2009-02-11
1230165,"http://dbpedia.org/resource/Hildegarde",1906-02-01,2005-07-29
3676496,"http://dbpedia.org/resource/Hilo_Hattie",1901-10-28,1979-12-12
11226390,"http://dbpedia.org/resource/Hilton_Jefferson",1903-07-30,1968-11-14
1618803,"http://dbpedia.org/resource/Hilton_Valentine",1943-05-21,2021-01-29
1661110,"http://dbpedia.org/resource/Himzo_Polovina",1927-03-11,1986-08-05
33747837,"http://dbpedia.org/resource/Hip_Linkchain",1936-11-10,1989-02-13
20431907,"http://dbpedia.org/resource/Hipólito_Lázaro",1887-09-13,1974-05-14
30540651,"http://dbpedia.org/resource/Hira_Devi_Waiba",1940-09-09,2011-01-19
12550573,"http://dbpedia.org/resource/Hirabai_Barodekar",1905-05-29,1989-11-20
11778896,"http://dbpedia.org/resource/Hiroko_Nakamura",1944-07-25,2016-07-26
4095953,"http://dbpedia.org/resource/Hiroshi_Wakasugi",1935-05-31,2009-07-21
56072161,"http://dbpedia.org/resource/Hiroshi_Yoshimura",1940-10-22,2003-10-23
4248927,"http://dbpedia.org/resource/Hiroyuki_Iwaki",1932-09-06,2006-06-13
2119152,"http://dbpedia.org/resource/Hiski_Salomaa",1891-05-17,1957-07-07
20408134,"http://dbpedia.org/resource/Hjalmar_Peterson",1886-02-07,1960-06-24
65944492,"http://dbpedia.org/resource/Gopal_Chandra_Panda",1940-06-17,
288011,"http://dbpedia.org/resource/Gordon_Bok",1939-10-31,
82465,"http://dbpedia.org/resource/Gordon_Lightfoot",1938-11-17,
11495204,"http://dbpedia.org/resource/Gove_Scrivenor",1945-09-18,
42298275,"http://dbpedia.org/resource/Governor_Clay",1945-07-07,
314026,"http://dbpedia.org/resource/Grace_Slick",1939-10-30,
632704,"http://dbpedia.org/resource/Grachan_Moncur_III",1937-06-03,
11013196,"http://dbpedia.org/resource/Graeham_Goble",1947-05-15,
4570282,"http://dbpedia.org/resource/Graeme_Edge",1941-03-30,
22840223,"http://dbpedia.org/resource/Graeme_Lyall",1942-01-25,
2027160,"http://dbpedia.org/resource/Graham_Bonnet",1947-12-23,
37618146,"http://dbpedia.org/resource/Graham_Bonney",1943-06-02,
61899544,"http://dbpedia.org/resource/Graham_Cumming",1941-01-15,
28322744,"http://dbpedia.org/resource/Graham_Dee",1943-03-02,
2724304,"http://dbpedia.org/resource/Graham_Gouldman",1946-05-10,
41610331,"http://dbpedia.org/resource/Graham_Lyle",1944-03-11,
249742,"http://dbpedia.org/resource/Graham_Nash",1942-02-02,
16924537,"http://dbpedia.org/resource/Grant_Serpell",1944-02-04,
45622937,"http://dbpedia.org/resource/Gray_Frederickson",1937-07-21,
23875724,"http://dbpedia.org/resource/Hideki_Ishima",1944-03-21,
177180,"http://dbpedia.org/resource/Hoagy_Carmichael",1899-11-22,1981-12-27
11285510,"http://dbpedia.org/resource/Hobart_Smith",1897-05-10,1965-01-11
329788,"http://dbpedia.org/resource/Holger_Czukay",1938-03-24,2017-09-05
34533023,"http://dbpedia.org/resource/Homayoun_Khorram",1930-06-30,2013-01-17
13107377,"http://dbpedia.org/resource/Homer_Banks",1941-08-02,2003-04-03
1650701,"http://dbpedia.org/resource/Homesick_James",1910-04-30,2006-12-13
25301881,"http://dbpedia.org/resource/Hop_Wilson",1921-04-27,1975-08-27
18400526,"http://dbpedia.org/resource/Hopeton_Lewis",1947-10-03,2014-09-04
2262582,"http://dbpedia.org/resource/Horace_Heidt",1901-05-21,1986-12-01
765705,"http://dbpedia.org/resource/Horace_Henderson",1904-11-22,1988-08-29
695588,"http://dbpedia.org/resource/Horace_Parlan",1931-01-19,2017-02-23
238175,"http://dbpedia.org/resource/Horace_Silver",1928-09-02,2014-06-18
38006232,"http://dbpedia.org/resource/Horace_Stevens",1876-10-26,1950-11-18
3332323,"http://dbpedia.org/resource/Horace_Tapscott",1934-04-06,1999-02-27
35617155,"http://dbpedia.org/resource/Horacio_Ferrer",1933-06-02,2014-12-21
17632585,"http://dbpedia.org/resource/Horrie_Dargie",1917-07-07,1999-08-30
37981942,"http://dbpedia.org/resource/Horst_Fischer_(musician)",1930-06-08,1986-03-21
1194195,"http://dbpedia.org/resource/Hortense_Ellis",1941-04-18,2000-10-19
5658694,"http://dbpedia.org/resource/Hossein_Dehlavi",1927-09-30,2019-10-15
1026812,"http://dbpedia.org/resource/Hot_Lips_Page",1908-01-27,1954-11-05
635623,"http://dbpedia.org/resource/Hotep_Idris_Galeta",1941-06-07,2010-11-03
1315975,"http://dbpedia.org/resource/Hound_Dog_Taylor",1915-04-12,1975-12-17
25250907,"http://dbpedia.org/resource/Houshang_Zarif",1938-12-07,2020-03-07
64033265,"http://dbpedia.org/resource/Houston_Boines",1918-12-30,1970-11-08
50782553,"http://dbpedia.org/resource/Houston_Davis",1914-12-15,1987-11-15
28562235,"http://dbpedia.org/resource/Houston_Stackhouse",1910-09-28,1980-09-23
35290463,"http://dbpedia.org/resource/Hovhannes_Badalyan",1924-12-15,2001-08-19
15427534,"http://dbpedia.org/resource/Hovie_Lister",1926-09-17,2001-12-28
12420408,"http://dbpedia.org/resource/Howard_Armstrong_(musician)",1909-03-04,2003-07-30
46762492,"http://dbpedia.org/resource/Howard_Biggs",1916-10-13,1999-11-24
11139235,"http://dbpedia.org/resource/Howard_Cable",1920-12-15,2016-03-30
801974,"http://dbpedia.org/resource/Howard_Dietz",1896-09-08,1983-07-30
1660129,"http://dbpedia.org/resource/Howard_Greenfield",1936-03-15,1986-03-04
762236,"http://dbpedia.org/resource/Howard_Johnson_(jazz_musician)",1941-08-07,2021-01-11
53365171,"http://dbpedia.org/resource/Howard_Leeds",1919-06-27,2017-02-11
4788854,"http://dbpedia.org/resource/Howard_Marsh",1888-08-16,1969-08-07
2338014,"http://dbpedia.org/resource/Howard_McGhee",1918-03-06,1987-07-17
3700238,"http://dbpedia.org/resource/Howard_Roberts",1929-10-02,1992-06-28
11925652,"http://dbpedia.org/resource/Howard_Rumsey",1917-11-07,2015-07-15
1790603,"http://dbpedia.org/resource/Howard_Tate",1939-08-13,2011-12-02
9569412,"http://dbpedia.org/resource/Howard_Wyeth",1944-04-22,1996-03-27
26445909,"http://dbpedia.org/resource/Howdy_Forrester",1922-03-31,1987-08-01
33396072,"http://dbpedia.org/resource/Howie_Richmond",1918-01-18,2012-05-20
43363343,"http://dbpedia.org/resource/Howie_Stange",1924-03-03,1990-12-04
18728050,"http://dbpedia.org/resource/Reg_Lindsay",1929-07-07,2008-08-05
